date,open,low,high,close,volume
2023-05-08 11:00:00,103.76,103.58,103.91,103.65,459566
2023-05-08 10:00:00,103.17,102.68,103.7799,103.75,1831403
2023-05-05 16:00:00,100.54,100.3,100.6,100.39,180421
2023-05-05 15:00:00,100.71,100.43,100.71,100.53,1559690
2023-05-05 14:00:00,100.16,100.13,100.8461,100.7001,826726
2023-05-05 13:00:00,100.03,99.91,100.275,100.16,613831
2023-05-05 12:00:00,99.5,99.37,100.24,100.03,1287681
2023-05-05 11:00:00,98.88,98.775,99.68,99.492,1256544
2023-05-05 10:00:00,98.58,98.25,99.07,98.88,1424053
2023-05-04 16:00:00,97.48,97.26,97.69,97.44,267093
2023-05-04 15:00:00,97.41,97.1,97.74,97.46,2292202
2023-05-04 14:00:00,97.85,97.21,97.88,97.41,947341
2023-05-04 13:00:00,97.29,97.16,97.91,97.85,1205519
2023-05-04 12:00:00,96.655,96.64,97.275,97.275,1178558
2023-05-04 11:00:00,97.135,96.61,97.8741,96.66,1709364
2023-05-04 10:00:00,97.435,96.92,97.727,97.15,2471289
2023-05-03 16:00:00,100.76,100.55,101.0,100.55,106542
2023-05-03 15:00:00,102.13,100.64,102.34,100.86,2067023
2023-05-03 14:00:00,102.06,101.47,102.58,102.15,1466624
2023-05-03 13:00:00,101.775,101.71,102.1693,102.07,707048
2023-05-03 12:00:00,101.625,101.565,101.79,101.7752,437960
2023-05-03 11:00:00,101.42,101.2,101.7,101.62,697856
2023-05-03 10:00:00,101.48,101.24,101.77,101.42,802866
2023-05-02 16:00:00,100.6,100.5,100.8,100.5,116472
2023-05-02 15:00:00,100.64,100.46,100.83,100.62,1070062
2023-05-02 14:00:00,100.78,100.2338,100.79,100.64,484142
2023-05-02 13:00:00,100.2,100.15,100.95,100.77,483683
2023-05-02 12:00:00,100.13,99.96,100.3,100.2,698823
2023-05-02 11:00:00,99.89,99.62,100.49,100.14,950365
2023-05-02 10:00:00,101.58,99.87,101.695,99.9,1319404
2023-05-01 16:00:00,102.21,102.01,102.29,102.21,93007
2023-05-01 15:00:00,102.005,101.81,102.41,102.21,1420699
2023-05-01 14:00:00,102.21,101.7701,102.305,102.005,627906
2023-05-01 13:00:00,102.421,102.14,102.58,102.22,451506
2023-05-01 12:00:00,101.99,101.99,102.52,102.4119,544506
2023-05-01 11:00:00,102.405,101.605,102.49,101.99,696571
2023-05-01 10:00:00,101.97,101.735,102.6087,102.405,1264501
2023-04-28 16:00:00,102.55,102.5,102.72,102.62,731105
2023-04-28 15:00:00,102.31,102.025,102.56,102.52,2104675
2023-04-28 14:00:00,102.25,102.15,102.525,102.32,911159
2023-04-28 13:00:00,102.28,102.02,102.4299,102.25,718975
2023-04-28 12:00:00,102.205,101.9,102.34,102.28,933640
2023-04-28 11:00:00,101.8,101.42,102.34,102.21,1281350
2023-04-28 10:00:00,100.08,100.0601,102.27,101.79,2513663
2023-04-27 16:00:00,99.87,99.87,100.28,100.0,215140
2023-04-27 15:00:00,99.74,99.68,100.065,99.935,1822045
2023-04-27 14:00:00,99.355,99.3242,99.785,99.74,1043728
2023-04-27 13:00:00,99.02,98.9,99.47,99.35,640096
2023-04-27 12:00:00,98.842,98.8,99.11,99.01,694840
2023-04-27 11:00:00,98.03,97.86,98.8489,98.8358,784036
2023-04-27 10:00:00,97.7,97.63,98.43,98.0,1042512
2023-04-26 16:00:00,96.79,96.39,97.01,96.9,281078
2023-04-26 15:00:00,96.96,96.455,96.9777,96.6,1820101
2023-04-26 14:00:00,97.91,96.91,97.94,96.955,1542896
2023-04-26 13:00:00,98.08,97.79,98.16,97.92,874816
2023-04-26 12:00:00,98.026,97.985,98.25,98.09,883315
2023-04-26 11:00:00,97.74,97.62,98.11,98.04,594008
2023-04-26 10:00:00,98.275,97.4,98.31,97.74,945140
2023-04-25 16:00:00,98.34,98.01,98.53,98.45,123876
2023-04-25 15:00:00,98.17,98.01,98.46,98.03,1365067
2023-04-25 14:00:00,98.37,98.13,98.465,98.18,712551
2023-04-25 13:00:00,98.91,98.12,98.98,98.38,704688
2023-04-25 12:00:00,99.17,98.7829,99.4665,98.926,506976
2023-04-25 11:00:00,98.94,98.785,99.35,99.17,615820
2023-04-25 10:00:00,99.42,98.92,99.71,98.94,942909
2023-04-24 16:00:00,99.68,99.59,99.72,99.61,66905
2023-04-24 15:00:00,99.58,99.54,99.805,99.68,1631510
2023-04-24 14:00:00,99.59,99.395,99.67,99.58,650416
2023-04-24 13:00:00,99.488,99.34,99.6,99.585,540983
2023-04-24 12:00:00,98.86,98.83,99.545,99.48,892179
2023-04-24 11:00:00,99.44,98.67,99.46,98.87,1068856
2023-04-24 10:00:00,100.38,99.28,100.49,99.44,1632831
2023-04-21 16:00:00,99.57,99.46,99.57,99.4625,125837
2023-04-21 15:00:00,99.185,99.09,99.72,99.57,2293853
2023-04-21 14:00:00,99.49,99.09,99.56,99.19,1364881
2023-04-21 13:00:00,98.88,98.88,99.51,99.49,1473491
2023-04-21 12:00:00,98.63,98.585,98.9685,98.88,624754
2023-04-21 11:00:00,98.3,98.245,98.66,98.625,859958
2023-04-21 10:00:00,98.03,97.72,98.6,98.271,1050756
2023-04-20 16:00:00,98.21,97.87,98.21,97.95,165041
2023-04-20 15:00:00,97.79,97.44,98.18,98.1,1608223
2023-04-20 14:00:00,98.175,97.615,98.24,97.77,887087
2023-04-20 13:00:00,98.38,98.11,98.58,98.18,588239
2023-04-20 12:00:00,98.05,97.93,98.435,98.37,598296
2023-04-20 11:00:00,98.36,97.84,98.4054,98.05,796936
2023-04-20 10:00:00,97.81,97.78,98.5,98.36,1193535
2023-04-19 16:00:00,98.73,98.5,98.75,98.63,221890
2023-04-19 15:00:00,98.97,98.51,99.0899,98.76,2435475
2023-04-19 14:00:00,98.95,98.9217,99.18,98.9616,1059063
2023-04-19 13:00:00,98.855,98.72,98.96,98.94,1008101
2023-04-19 12:00:00,98.905,98.76,99.175,98.86,938645
2023-04-19 11:00:00,98.47,98.36,98.91,98.9,1162721
2023-04-19 10:00:00,98.59,98.355,99.0,98.46,1749155
2023-04-18 16:00:00,100.46,99.3,101.1963,100.85,400165
2023-04-18 15:00:00,100.695,100.695,101.12,100.93,1437126
2023-04-18 14:00:00,100.905,100.635,101.15,100.6912,814791
2023-04-18 13:00:00,100.71,100.67,101.02,100.9011,636314
2023-04-18 12:00:00,100.23,100.2,100.8899,100.71,1161665
2023-04-18 11:00:00,100.055,99.77,100.34,100.225,815454
2023-04-18 10:00:00,100.02,99.595,100.415,100.04,991728
2023-04-17 16:00:00,100.28,100.1,100.35,100.3,288200
2023-04-17 15:00:00,99.83,99.83,100.32,100.31,1291301
2023-04-17 14:00:00,99.44,99.235,99.83,99.82,513598
2023-04-17 13:00:00,99.67,99.42,99.84,99.433,638783
2023-04-17 12:00:00,99.88,99.57,99.965,99.65,633953
2023-04-17 11:00:00,100.07,99.8102,100.57,99.88,863596
2023-04-17 10:00:00,99.8599,99.7,100.2473,100.06,1004044
2023-04-14 16:00:00,99.9,99.65,100.25,100.13,143082
2023-04-14 15:00:00,99.51,99.03,99.94,99.89,1486786
2023-04-14 14:00:00,99.23,99.0684,99.632,99.505,626677
2023-04-14 13:00:00,99.08,98.9538,99.345,99.22,569724
2023-04-14 12:00:00,99.295,98.98,99.305,99.09,570573
2023-04-14 11:00:00,99.205,98.93,99.4,99.295,873529
2023-04-14 10:00:00,100.43,99.02,100.63,99.21,1521877
2023-04-13 16:00:00,100.84,100.61,101.04,100.84,151937
2023-04-13 15:00:00,100.93,100.75,101.07,100.85,1691669
2023-04-13 14:00:00,100.735,100.65,100.9554,100.92,631752
2023-04-13 13:00:00,100.39,100.23,100.89,100.73,578199
2023-04-13 12:00:00,100.48,100.18,100.79,100.37,691483
2023-04-13 11:00:00,99.87,99.87,100.48,100.45,693786
2023-04-13 10:00:00,99.34,99.14,99.99,99.8799,948673
2023-04-12 16:00:00,97.94,97.81,98.1,97.87,356525
2023-04-12 15:00:00,98.58,97.7,98.69,97.97,2067706
2023-04-12 14:00:00,99.3105,98.53,99.595,98.58,1185385
2023-04-12 13:00:00,99.5747,99.25,99.74,99.32,659249
2023-04-12 12:00:00,99.86,99.36,100.02,99.57,687642
2023-04-12 11:00:00,99.91,99.1586,100.08,99.87,1037407
2023-04-12 10:00:00,100.87,99.9201,101.19,99.9201,1262230
2023-04-11 16:00:00,100.42,100.42,100.97,100.5158,78966
2023-04-11 15:00:00,100.785,100.29,101.01,100.42,1247784
2023-04-11 14:00:00,100.84,100.62,100.8713,100.765,671180
2023-04-11 13:00:00,100.885,100.75,100.99,100.8199,697096
2023-04-11 12:00:00,101.385,100.825,101.44,100.875,737674
2023-04-11 11:00:00,101.1,101.05,101.44,101.385,895366
2023-04-11 10:00:00,101.05,100.82,101.84,101.09,1334975
2023-04-10 16:00:00,100.81,100.79,101.03,100.91,189253
2023-04-10 15:00:00,100.61,100.4,100.81,100.8,1490311
2023-04-10 14:00:00,100.37,100.255,100.675,100.6,624475
2023-04-10 13:00:00,100.17,100.1313,100.49,100.37,678725
2023-04-10 12:00:00,100.0,99.5613,100.17,100.16,921201
2023-04-10 11:00:00,100.505,99.9833,100.716,100.02,1163723
2023-04-10 10:00:00,99.54,99.52,100.7,100.5,1218732
2023-04-06 16:00:00,99.97,99.91,99.97,99.95,169868
2023-04-06 15:00:00,100.07,99.725,100.15,99.98,1480465
2023-04-06 14:00:00,99.96,99.96,100.32,100.06,584403
2023-04-06 13:00:00,99.965,99.91,100.24,99.95,591764
2023-04-06 12:00:00,99.565,99.565,100.23,99.96,718835
2023-04-06 11:00:00,99.0,98.9359,99.59,99.56,780565
2023-04-06 10:00:00,98.68,98.56,99.12,99.01,1014300
2023-04-05 16:00:00,99.5,99.5,99.99,99.8,139980
2023-04-05 15:00:00,99.61,99.295,99.98,99.915,1596902
2023-04-05 14:00:00,100.02,99.55,100.18,99.61,842492
2023-04-05 13:00:00,99.74,99.62,100.1583,100.02,712521
2023-04-05 12:00:00,99.48,99.35,99.78,99.76,531382
2023-04-05 11:00:00,98.77,98.632,99.5,99.48,810535
2023-04-05 10:00:00,100.03,98.7117,100.13,98.76,1180674
2023-04-04 16:00:00,99.58,99.41,99.83,99.77,134068
2023-04-04 15:00:00,99.35,99.31,99.76,99.58,1416683
2023-04-04 14:00:00,99.265,99.09,99.48,99.36,524051
2023-04-04 13:00:00,99.2,99.0,99.37,99.29,545047
2023-04-04 12:00:00,99.06,98.76,99.3,99.225,507815
2023-04-04 11:00:00,99.01,98.955,99.33,99.08,762488
2023-04-04 10:00:00,99.73,98.82,100.0498,99.01,1091950
2023-04-03 16:00:00,99.81,99.51,99.98,99.76,268790
2023-04-03 15:00:00,99.655,99.64,100.005,99.79,1336807
2023-04-03 14:00:00,99.46,99.27,99.79,99.655,485094
2023-04-03 13:00:00,99.7804,99.37,99.92,99.46,561961
2023-04-03 12:00:00,100.05,99.72,100.075,99.8,679009
2023-04-03 11:00:00,99.4873,99.4,100.06,100.04,735085
2023-04-03 10:00:00,99.63,99.48,100.43,99.48,1139831
2023-03-31 16:00:00,100.07,99.95,100.33,100.13,540724
2023-03-31 15:00:00,99.5,99.5,100.2,100.08,2247095
2023-03-31 14:00:00,99.255,99.24,99.515,99.5,535947
2023-03-31 13:00:00,99.3712,99.13,99.5,99.26,642779
2023-03-31 12:00:00,99.28,99.13,99.49,99.37,679325
2023-03-31 11:00:00,98.965,98.83,99.31,99.29,672671
2023-03-31 10:00:00,98.595,98.521,98.99,98.977,805815
2023-03-30 16:00:00,98.24,97.85,98.24,98.13,330572
2023-03-30 15:00:00,97.975,97.82,98.15,98.1,1189482
2023-03-30 14:00:00,97.89,97.84,98.12,97.97,588550
2023-03-30 13:00:00,97.91,97.67,98.13,97.9,584873
2023-03-30 12:00:00,98.0257,97.86,98.19,97.9185,723101
2023-03-30 11:00:00,97.96,97.8275,98.24,98.02,1010415
2023-03-30 10:00:00,98.35,97.69,98.43,97.96,1225003
2023-03-29 16:00:00,96.87,96.72,97.0,96.87,267149
2023-03-29 15:00:00,96.71,96.53,96.91,96.88,1344577
2023-03-29 14:00:00,96.22,96.17,96.77,96.71,521320
2023-03-29 13:00:00,95.94,95.82,96.32,96.22,461486
2023-03-29 12:00:00,96.17,95.9,96.31,95.945,417518
2023-03-29 11:00:00,95.43,95.41,96.19,96.14,571113
2023-03-29 10:00:00,95.84,95.35,96.0,95.43,681163
2023-03-28 16:00:00,94.82,94.82,95.01,94.9106,187096
2023-03-28 15:00:00,94.96,94.6201,95.13,94.82,1141869
2023-03-28 14:00:00,94.63,94.621,95.035,94.94,469590
2023-03-28 13:00:00,95.18,94.59,95.25,94.64,518557
2023-03-28 12:00:00,95.5,95.1,95.56,95.17,432903
2023-03-28 11:00:00,95.24,95.11,95.57,95.47,602878
2023-03-28 10:00:00,95.33,95.08,96.0,95.21,900533
2023-03-27 16:00:00,95.62,95.43,95.9,95.9,377423
2023-03-27 15:00:00,95.93,95.56,96.02,95.63,1510720
2023-03-27 14:00:00,95.335,95.08,95.94,95.92,689567
2023-03-27 13:00:00,95.0,94.89,95.5199,95.315,624180
2023-03-27 12:00:00,94.46,94.443,95.18,94.9884,1274410
2023-03-27 11:00:00,94.77,94.38,94.88,94.47,573180
2023-03-27 10:00:00,95.245,94.7459,95.43,94.7538,714879
2023-03-24 16:00:00,94.22,93.98,94.22,94.16,230094
2023-03-24 15:00:00,93.96,93.76,94.29,94.12,1518657
2023-03-24 14:00:00,93.61,93.61,94.12,93.9289,731648
2023-03-24 13:00:00,93.54,93.295,93.825,93.6,851391
2023-03-24 12:00:00,93.77,93.2411,94.03,93.54,852449
2023-03-24 11:00:00,93.55,93.02,93.86,93.7501,1413560
2023-03-24 10:00:00,94.41,93.17,94.655,93.545,1586789
2023-03-23 16:00:00,95.83,95.7,96.3,96.24,486618
2023-03-23 15:00:00,95.43,94.76,96.22,95.78,1637026
2023-03-23 14:00:00,96.33,94.93,96.49,95.4041,1066058
2023-03-23 13:00:00,96.72,96.21,96.83,96.32,961283
2023-03-23 12:00:00,96.77,96.55,96.9499,96.71,991967
2023-03-23 11:00:00,96.648,96.51,97.02,96.8,1227208
2023-03-23 10:00:00,95.74,95.71,96.76,96.639,1085612
